@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE(m),TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP(°C),WIND_SPEED(m/s),WIND_DIRECTION(deg),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm),SUN_SHINE(hh:mm),BATTERY_VOLTAGE(V)
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,11/05/2015,1:30,11/06/2015,28.0,0.3,144.2,936.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,11/05/2015,2:30,11/06/2015,27.8,0.3,172.0,936.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,11/05/2015,3:30,11/06/2015,27.6,0.2,277.1,936.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,11/05/2015,4:30,11/06/2015,27.9,0.7,121.2,935.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,11/06/2015,5:30,11/06/2015,27.6,0.2,197.0,936.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,11/06/2015,6:30,11/06/2015,27.6,0.4,166.2,937.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,11/06/2015,7:30,11/06/2015,28.3,0.6,178.9,938.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,11/06/2015,8:30,11/06/2015,29.2,0.6,147.1,938.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,11/06/2015,9:30,11/06/2015,30.1,1.0,167.2,938.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,11/06/2015,10:30,11/06/2015,31.1,0.8,153.0,939.0,33.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,11/06/2015,11:30,11/06/2015,32.0,0.8,137.8,938.4,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,11/06/2015,12:30,11/06/2015,32.7,0.5,168.1,937.3,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,11/06/2015,13:30,11/06/2015,33.0,1.0,181.8,936.5,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,11/06/2015,14:30,11/06/2015,33.3,0.6,241.9,935.6,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,11/06/2015,15:30,11/06/2015,33.4,0.6,349.0,935.2,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,11/06/2015,16:30,11/06/2015,32.7,0.5,322.1,935.0,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,11/06/2015,17:30,11/06/2015,31.4,0.8,346.0,935.4,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,11/06/2015,18:30,11/06/2015,30.6,0.9,334.8,935.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,11/06/2015,19:30,11/06/2015,30.2,0.6,329.9,936.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,11/06/2015,20:30,11/06/2015,29.6,0.5,296.2,937.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,11/06/2015,21:30,11/06/2015,29.4,0.5,306.9,937.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,11/06/2015,22:30,11/06/2015,29.2,0.1,89.0,937.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,11/06/2015,23:30,11/06/2015,28.8,0.5,290.8,937.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,11/06/2015,0:30,11/07/2015,28.4,0.5,260.0,937.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,11/06/2015,1:30,11/07/2015,28.2,0.8,22.0,937.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,11/06/2015,2:30,11/07/2015,28.0,0.5,324.0,937.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,11/06/2015,3:30,11/07/2015,27.9,0.4,306.9,937.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,11/06/2015,4:30,11/07/2015,27.8,0.8,296.2,937.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,11/07/2015,5:30,11/07/2015,27.7,0.3,327.0,938.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,11/07/2015,6:30,11/07/2015,27.5,0.5,3.9,938.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,11/07/2015,7:30,11/07/2015,27.7,0.5,225.8,939.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,11/07/2015,8:30,11/07/2015,28.4,0.2,263.9,940.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,11/07/2015,9:30,11/07/2015,29.7,0.6,290.8,940.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,11/07/2015,10:30,11/07/2015,31.2,0.1,71.8,940.7,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,11/07/2015,11:30,11/07/2015,32.1,0.4,174.0,940.2,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,11/07/2015,12:30,11/07/2015,32.3,1.3,5.9,939.3,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,11/07/2015,13:30,11/07/2015,32.5,1.1,319.2,938.3,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,11/07/2015,14:30,11/07/2015,32.6,1.1,5.9,937.4,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,11/07/2015,15:30,11/07/2015,32.6,1.5,343.1,936.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,11/07/2015,16:30,11/07/2015,31.9,0.8,329.9,936.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,11/07/2015,17:30,11/07/2015,30.9,0.6,327.0,937.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,11/07/2015,18:30,11/07/2015,30.3,0.8,324.0,937.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,11/07/2015,19:30,11/07/2015,29.9,0.7,324.0,938.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,11/07/2015,20:30,11/07/2015,29.5,0.5,334.8,939.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,11/07/2015,22:30,11/07/2015,29.1,0.3,310.9,939.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,11/07/2015,23:30,11/07/2015,28.7,0.5,328.9,939.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,11/07/2015,0:30,11/08/2015,28.7,0.5,320.1,939.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,11/07/2015,1:30,11/08/2015,28.4,0.5,305.0,939.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,11/07/2015,2:30,11/08/2015,28.3,0.4,7.8,939.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,11/07/2015,3:30,11/08/2015,29.3,1.2,60.1,939.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,11/07/2015,4:30,11/08/2015,29.2,0.5,351.9,939.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,11/08/2015,5:30,11/08/2015,28.8,0.6,326.0,939.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,11/08/2015,6:30,11/08/2015,28.3,0.5,287.9,940.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,11/08/2015,7:30,11/08/2015,28.5,0.4,323.1,940.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,11/08/2015,8:30,11/08/2015,29.1,0.2,95.8,941.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,11/08/2015,9:30,11/08/2015,30.6,0.6,74.8,942.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,11/08/2015,10:30,11/08/2015,31.6,0.9,9.8,942.6,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,11/08/2015,11:30,11/08/2015,31.8,1.7,359.2,941.8,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,11/08/2015,12:30,11/08/2015,32.4,1.8,7.8,940.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,11/08/2015,13:30,11/08/2015,32.7,1.6,58.2,939.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,11/08/2015,14:30,11/08/2015,33.0,1.8,44.0,939.0,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,11/08/2015,15:30,11/08/2015,32.8,1.2,9.8,938.7,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,11/08/2015,16:30,11/08/2015,32.2,1.6,16.1,938.5,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,11/08/2015,17:30,11/08/2015,31.5,1.6,34.2,938.7,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,11/08/2015,18:30,11/08/2015,30.8,1.2,47.9,939.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,11/08/2015,19:30,11/08/2015,30.5,1.0,41.1,939.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,11/08/2015,20:30,11/08/2015,29.6,0.5,46.9,940.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,11/08/2015,22:30,11/08/2015,28.5,0.8,38.1,940.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,11/08/2015,23:30,11/08/2015,28.3,0.4,38.1,940.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,11/08/2015,0:30,11/09/2015,27.9,0.4,284.0,939.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,11/08/2015,1:30,11/09/2015,27.7,0.3,309.9,939.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,11/08/2015,2:30,11/09/2015,27.7,0.4,296.2,939.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,11/08/2015,3:30,11/09/2015,27.7,0.2,133.9,938.8,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,11/08/2015,4:30,11/09/2015,27.5,0.7,238.0,938.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,11/09/2015,5:30,11/09/2015,27.4,0.3,307.9,939.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,11/09/2015,6:30,11/09/2015,27.4,0.3,258.1,940.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,11/09/2015,7:30,11/09/2015,28.0,0.4,284.9,940.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,11/09/2015,8:30,11/09/2015,28.8,0.6,69.9,941.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,11/09/2015,9:30,11/09/2015,30.4,0.2,170.1,942.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,11/09/2015,10:30,11/09/2015,31.3,0.4,154.0,942.1,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,11/09/2015,11:30,11/09/2015,31.7,0.2,127.1,941.3,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,11/09/2015,12:30,11/09/2015,32.6,0.8,41.1,939.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,11/09/2015,13:30,11/09/2015,33.1,1.2,61.1,938.5,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,11/09/2015,14:30,11/09/2015,33.1,0.6,68.9,937.7,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,11/09/2015,15:30,11/09/2015,33.2,1.0,57.2,937.0,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,11/09/2015,16:30,11/09/2015,32.7,1.5,42.0,936.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,11/09/2015,17:30,11/09/2015,31.8,0.8,51.8,936.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,11/09/2015,18:30,11/09/2015,30.3,0.8,45.9,937.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,11/09/2015,19:30,11/09/2015,29.4,0.3,314.8,938.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,11/09/2015,20:30,11/09/2015,29.1,0.5,29.8,938.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,11/09/2015,21:30,11/09/2015,28.8,0.2,255.1,938.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,11/09/2015,22:30,11/09/2015,28.5,0.3,256.1,938.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,11/09/2015,23:30,11/09/2015,28.3,0.1,174.0,938.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,11/09/2015,0:30,11/10/2015,28.3,0.6,295.2,938.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,11/09/2015,1:30,11/10/2015,28.2,0.4,307.9,938.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,11/09/2015,2:30,11/10/2015,28.0,0.5,302.1,937.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,11/09/2015,3:30,11/10/2015,27.8,0.5,316.2,937.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,11/09/2015,4:30,11/10/2015,27.6,0.4,328.9,937.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,11/10/2015,5:30,11/10/2015,27.8,0.4,283.0,937.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,11/10/2015,6:30,11/10/2015,27.8,0.5,320.1,938.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,11/10/2015,7:30,11/10/2015,28.2,0.4,313.8,938.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,11/10/2015,8:30,11/10/2015,29.0,0.3,303.0,939.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,11/10/2015,9:30,11/10/2015,30.5,0.3,263.0,940.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,11/10/2015,10:30,11/10/2015,31.6,0.9,296.2,940.0,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,11/10/2015,11:30,11/10/2015,32.3,0.7,327.0,939.1,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,11/10/2015,12:30,11/10/2015,32.8,0.9,1.0,938.1,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,11/10/2015,13:30,11/10/2015,33.0,1.1,9.8,937.1,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,11/10/2015,14:30,11/10/2015,33.1,1.0,324.0,936.4,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,11/10/2015,15:30,11/10/2015,33.0,0.8,359.2,935.8,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,11/10/2015,16:30,11/10/2015,32.7,1.0,357.8,935.7,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,11/10/2015,17:30,11/10/2015,30.9,0.4,303.0,936.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,11/10/2015,18:30,11/10/2015,30.1,0.7,297.2,936.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,11/10/2015,19:30,11/10/2015,29.9,0.6,307.9,937.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,11/10/2015,20:30,11/10/2015,29.6,0.3,283.0,937.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,11/10/2015,22:30,11/10/2015,29.0,0.7,314.8,937.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,11/10/2015,23:30,11/10/2015,29.1,0.4,286.9,937.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,11/10/2015,0:30,11/11/2015,28.7,0.3,200.9,937.8,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,11/10/2015,1:30,11/11/2015,28.3,0.3,291.8,937.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,11/10/2015,2:30,11/11/2015,27.9,0.4,297.2,937.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,11/10/2015,3:30,11/11/2015,27.7,0.4,244.9,937.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,11/10/2015,4:30,11/11/2015,27.4,0.4,246.8,937.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,11/11/2015,5:30,11/11/2015,27.0,0.2,240.0,937.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,11/11/2015,6:30,11/11/2015,27.0,0.6,212.1,938.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,11/11/2015,7:30,11/11/2015,26.9,0.4,301.1,939.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,11/11/2015,8:30,11/11/2015,28.8,0.7,323.1,940.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,11/11/2015,9:30,11/11/2015,30.3,2.0,334.8,940.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,11/11/2015,10:30,11/11/2015,31.2,1.6,359.2,940.7,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,11/11/2015,11:30,11/11/2015,32.0,2.0,333.8,940.3,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,11/11/2015,12:30,11/11/2015,32.7,2.2,327.0,939.2,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,11/11/2015,13:30,11/11/2015,33.0,1.8,300.1,938.3,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,11/11/2015,14:30,11/11/2015,33.1,2.1,323.1,937.5,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,11/11/2015,15:30,11/11/2015,33.0,1.9,329.9,937.2,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,11/11/2015,16:30,11/11/2015,32.5,1.4,325.0,937.1,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,11/11/2015,17:30,11/11/2015,31.3,1.0,330.9,936.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,11/11/2015,18:30,11/11/2015,29.7,0.4,305.0,937.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,11/11/2015,19:30,11/11/2015,29.2,0.8,300.1,938.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,11/11/2015,20:30,11/11/2015,28.8,0.5,274.2,938.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,11/11/2015,21:30,11/11/2015,28.7,0.6,322.1,938.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,11/11/2015,22:30,11/11/2015,28.5,0.7,298.1,938.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,11/11/2015,23:30,11/11/2015,29.1,0.6,305.0,938.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,11/11/2015,0:30,11/12/2015,29.3,0.9,294.2,938.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,11/11/2015,2:30,11/12/2015,28.8,1.4,276.1,937.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,11/11/2015,3:30,11/12/2015,28.2,1.4,288.9,938.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,11/11/2015,4:30,11/12/2015,27.7,0.8,276.1,938.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,11/12/2015,5:30,11/12/2015,27.4,0.7,287.9,938.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,11/12/2015,6:30,11/12/2015,27.4,1.4,283.0,939.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,11/12/2015,7:30,11/12/2015,28.1,1.2,277.1,939.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,11/12/2015,8:30,11/12/2015,29.0,1.6,289.8,940.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,11/12/2015,9:30,11/12/2015,30.3,2.2,294.2,941.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,11/12/2015,10:30,11/12/2015,31.1,1.7,274.2,941.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,11/12/2015,11:30,11/12/2015,31.7,2.3,297.2,941.2,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,11/12/2015,12:30,11/12/2015,32.3,2.4,311.8,940.1,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,11/12/2015,13:30,11/12/2015,32.6,2.1,286.9,939.1,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,11/12/2015,14:30,11/12/2015,33.0,1.4,304.0,938.3,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,11/12/2015,15:30,11/12/2015,33.0,1.2,314.8,937.8,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,11/12/2015,16:30,11/12/2015,32.6,0.5,323.1,937.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,11/12/2015,17:30,11/12/2015,30.9,0.5,288.9,938.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,11/12/2015,18:30,11/12/2015,29.9,0.4,324.0,938.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,11/12/2015,19:30,11/12/2015,29.2,0.3,325.0,939.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,11/12/2015,20:30,11/12/2015,29.2,0.5,311.8,939.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,11/12/2015,21:30,11/12/2015,28.6,0.6,299.1,939.8,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,11/12/2015,22:30,11/12/2015,28.4,0.4,327.0,939.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,11/12/2015,23:30,11/12/2015,28.1,0.3,278.1,939.8,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,11/12/2015,0:30,11/13/2015,27.9,0.2,306.9,939.5,0.0,0.0,0:00,9953.0
